id,map_entities_group_id,fixed_id,name,pos_x,pos_y,pos_z,rotating_y,type,entity_id,display,group,display_delay
"715","817001","0","","-34.515","0.0","8.852","318.0","0","850029","1","0","0"
"716","817001","0","","17.169","0.0","6.261","360.0","0","850032","1","0","0"
"717","817001","0","","22.87","0.0","-18.17","360.0","0","880013","1","0","0"
"718","817001","0","","-1.164","0.0","-5.145","360.0","0","850032","1","0","0"
"719","817001","0","","19.59","0.072","-15.47","360.0","0","850002","1","0","0"
"720","817001","0","","-3.68","0.0","10.95","360.0","0","852006","1","0","0"
"721","817001","0","","5.557","0.0","-18.967","360.0","0","850032","1","0","0"
"722","817001","0","","49.213","0.0","-10.291","42.0","0","850029","1","0","0"
"723","817001","0","","12.11","0.0","-19.0","179.0","0","850027","1","0","0"
"724","817001","0","","24.01","0.0","-9.1","13.0","0","850029","1","0","0"
"725","817001","0","","18.37","0.072","15.82","360.0","0","850002","1","0","0"
"726","817001","0","","33.65","0.0","-19.021","360.0","0","850027","1","0","0"
"727","817001","0","","19.294","0.0","12.17","360.0","0","852006","1","0","0"
"728","817001","0","","12.134","-0.15","9.117","128.0","0","850029","1","0","0"
"729","817001","0","","17.982","0.0","-5.623","324.0","0","850032","1","0","0"
"730","817001","0","","-3.63","0.072","-16.15","360.0","0","850002","1","0","0"
"731","817001","0","","3.797","-0.076","9.98","51.0","0","850029","1","0","0"
"732","817001","0","","12.117","0.0","19.749","360.0","0","850032","1","0","0"
"733","817001","0","","-3.62","0.0","0.73","271.0","0","850027","1","0","0"
"734","817001","0","","34.65","0.0","-14.52","360.0","0","850000","1","0","0"
"735","817001","0","","-12.736","0.0","-18.941","360.0","0","850029","1","0","0"
"736","817001","0","","20.96","0.0","-5.83","360.0","0","880013","1","0","0"
"737","817001","0","","-7.92","-0.03","8.831","49.0","0","850029","1","0","0"
"738","817001","0","","-4.551","0.03","-1.425","271.0","0","881041","1","0","0"
"739","817001","0","","-4.22","0.072","15.82","360.0","0","850002","1","0","0"
"740","817001","0","","32.927","0.0","-0.51","271.0","0","850029","1","0","0"
"741","817001","0","","32.763","0.0","-11.21","32.0","0","852006","1","0","0"
"742","817001","0","","-14.93","0.0","-8.43","330.0","0","852006","1","0","0"
"743","817002","0","","-7.78","0.0","-18.17","360.0","0","880013","1","0","0"
"744","817002","0","","-16.5","0.0","17.81","360.0","0","850027","1","0","0"
"745","817002","0","","33.61","0.0","15.04","360.0","0","850000","1","0","0"
"746","817002","0","","31.64","0.0","-3.72","360.0","0","880013","1","0","0"
"747","817002","0","","-4.473","0.0","-4.246","360.0","0","880013","1","0","0"
"748","817002","0","","-17.61","0.0","14.03","360.0","0","850000","1","0","0"
"749","817002","0","","3.797","-0.076","9.98","51.0","0","850001","1","0","0"
"750","817002","0","","-7.278","0.01","-8.331","360.0","0","850001","1","0","0"
"751","817002","0","","26.06","0.0","-19.18","360.0","0","850001","1","0","0"
"752","817002","0","","34.65","0.0","-14.52","360.0","0","850000","1","0","0"
"753","817002","0","","12.11","-0.14","-7.04","224.0","0","850001","1","0","0"
"754","817002","0","","-7.92","-0.03","8.831","49.0","0","850001","1","0","0"
"755","817002","0","","-18.448","0.0","-0.047","271.0","0","850001","1","0","0"
"756","817002","0","","-10.16","0.072","-0.37","360.0","0","850002","1","0","0"
"757","817002","0","","-3.63","0.072","-16.15","360.0","0","850002","1","0","0"
"758","817002","0","","-1.164","0.0","-5.145","360.0","0","850032","1","0","0"
"759","817002","0","","25.94","0.072","2.4","360.0","0","850002","1","0","0"
"760","817002","0","","-15.89","0.0","3.28","360.0","0","880013","1","0","0"
"761","817002","0","","20.806","0.03","-2.889","271.0","0","881041","1","0","0"
"762","817002","0","","-3.62","0.0","0.73","271.0","0","850027","1","0","0"
"763","817002","0","","20.96","0.0","-5.83","360.0","0","880013","1","0","0"
"764","817002","0","","12.134","-0.15","9.117","128.0","0","850001","1","0","0"
"765","817002","0","","32.927","0.0","-0.51","271.0","0","850001","1","0","0"
"766","817002","0","","-16.95","0.0","-13.85","360.0","0","850000","1","0","0"
"767","817002","0","","24.886","0.0","10.506","347.0","0","850001","1","0","0"
"768","817002","0","","19.59","0.072","-15.47","360.0","0","850002","1","0","0"
"769","817002","0","","50.904","0.0","8.186","45.0","0","850001","1","0","0"
"770","817002","0","","19.78","0.0","-0.03","271.0","0","850027","1","0","0"
"771","817002","0","","22.87","0.0","-18.17","360.0","0","880013","1","0","0"
"772","817002","0","","25.43","0.0","19.83","360.0","0","850001","1","0","0"
"773","817002","0","","-1.157","0.0","6.105","360.0","0","850032","1","0","0"
"774","817002","0","","-4.61","0.03","2.55","271.0","0","881041","1","0","0"
"775","817002","0","","-10.68","0.0","19.27","360.0","0","880013","1","0","0"
"776","817002","0","","12.02","0.0","-19.06","179.0","0","850027","1","0","0"
"777","817002","0","","-6.556","0.0","19.83","360.0","0","850001","1","0","0"
"778","817002","0","","18.37","0.072","15.82","360.0","0","850002","1","0","0"
"779","817002","0","","17.169","0.0","6.261","360.0","0","850032","1","0","0"
"780","817002","0","","23.28","0.0","19.22","360.0","0","880013","1","0","0"
"781","817002","0","","12.117","0.0","19.749","360.0","0","850032","1","0","0"
"782","817002","0","","-34.515","0.0","8.852","318.0","0","850001","1","0","0"
"783","817002","0","","49.213","0.0","-10.291","42.0","0","850001","1","0","0"
"784","817002","0","","1.458","-0.0499999","-5.081","275.0","0","850001","1","0","0"
"785","817002","0","","20.7337","0.03","1.08593","271.0","0","881041","1","0","0"
"786","817002","0","","-4.551","0.03","-1.425","271.0","0","881041","1","0","0"
"787","817002","0","","8.166","0.487","1.062","271.0","0","850004","1","0","0"
"788","817002","0","","24.01","0.0","-9.1","13.0","0","850001","1","0","0"
"789","817002","0","","3.847","0.0","19.774","179.0","0","850027","1","0","0"
"790","817002","0","","-4.22","0.072","15.82","360.0","0","850002","1","0","0"
"791","817002","0","","33.65","0.0","-19.021","360.0","0","850027","1","0","0"
"792","817002","0","","-27.132","0.0","14.301","20.0","0","850001","1","0","0"
"793","817002","0","","5.557","0.0","-18.967","360.0","0","850032","1","0","0"
"794","817002","0","","17.982","0.0","-5.623","324.0","0","850032","1","0","0"
"795","817002","0","","-20.94","0.0","-17.115","344.0","0","850027","1","0","0"
"796","817002","0","","35.851","0.0","17.798","347.0","0","850027","1","0","0"
"797","817002","0","","-4.735","0.0","5.649","360.0","0","880013","1","0","0"
"798","817002","0","","-12.736","0.0","-18.941","360.0","0","850001","1","0","0"
"799","817002","0","","-9.99","0.0","2.09","360.0","0","852003","1","0","15000,30000"
"800","817002","0","","25.77","0.0","-1.17","360.0","0","852003","1","0","15000,30000"
"801","817002","0","","-16.41","0.0","9.99","291.0","0","852006","1","0","0"
"802","817002","0","","-3.52","0.0","-10.7","360.0","0","852006","1","0","0"
"803","817002","0","","19.576","0.0","-11.24","360.0","0","852006","1","0","0"
"804","817002","0","","32.59","0.0","10.03","345.0","0","852006","1","0","0"
"805","817002","0","","20.747","0.0","4.201","360.0","0","880013","1","0","0"
"806","815002","0","","-13.809","3.1255","-37.365","314.0","0","850017","1","0","0"
"807","815002","0","","0.0","0.0","8.475","360.0","0","850027","1","0","0"
"808","815002","0","","45.639","0.0","4.228","45.0","0","850032","1","0","0"
"809","815002","0","","-33.94","0.01","5.63","315.0","0","881031","1","0","0"
"810","815002","0","","33.05","0.172","-11.64","45.0","0","850000","1","0","0"
"811","815002","0","","31.263","0.0","-21.986","42.0","0","850029","1","0","0"
"812","815002","0","","35.33","0.01","-4.46","316.0","0","881031","1","0","0"
"813","815002","0","","35.296","0.0","19.978","319.0","0","850027","1","0","0"
"814","815002","0","","14.4495","0.172","31.0175","45.0","0","850000","1","0","0"
"815","815002","0","","-16.352","0.172","-29.272","45.0","0","850000","1","0","0"
"816","815002","0","","-2.635","0.0","-45.058","144.0","0","850029","1","0","0"
"817","815002","0","","12.0745","0.172","-31.8535","45.0","0","850000","1","0","0"
"818","815002","0","","-29.01","-0.19","20.37","42.0","0","880011","1","0","0"
"819","815002","0","","-39.96","-0.2","-8.15","42.0","0","880011","1","0","0"
"820","815002","0","","46.334","0.0","8.707","136.0","0","850029","1","0","0"
"821","815002","0","","16.08","0.0","-35.36","42.0","0","880011","1","0","0"
"822","815002","0","","-3.07","0.0","42.774","345.0","0","850027","1","0","0"
"823","815002","0","","5.13","0.01","-34.4","316.0","0","881031","1","0","0"
"824","815002","0","","-5.54","1.55705","10.823","135.0","0","850016","1","0","0"
"825","815002","0","","-5.93","4.841","-12.762","45.0","0","852001","1","0","0"
"826","815002","0","","16.1567","1.55705","11.5007","45.0","0","850016","1","0","0"
"827","815002","0","","-9.75","-0.11","-12.63","42.0","0","880011","1","0","0"
"828","815002","0","","-44.487","0.0","1.625","310.0","0","850032","1","0","0"
"829","815002","0","","8.786","1.5181","-12.914","318.0","0","850016","1","0","0"
"830","815002","0","","18.95","0.0","30.98","48.0","0","880011","1","0","0"
"831","815002","0","","23.828","0.47","-24.261","89.0","0","850030","1","0","0"
"832","815002","0","","-18.02","0.0","-33.4","319.0","0","850027","1","0","0"
"833","815002","0","","-20.93","-0.13","-14.19","92.0","0","880011","1","0","0"
"834","815002","0","","25.318","0.0","25.2233","135.0","0","850029","1","0","0"
"835","815002","0","","12.249","0.0","-22.5435","271.0","0","850032","1","0","0"
"836","815002","0","","-12.502","0.172","12.502","45.0","0","850002","1","0","0"
"837","815002","0","","14.09","4.841","7.49","45.0","0","852001","1","0","0"
"838","815002","0","","-5.94","0.01","35.831","315.0","0","881031","1","0","0"
"839","815002","0","","-3.145","0.0","-8.426","360.0","0","850027","1","0","0"
"840","815002","0","","28.93","4.841","7.35","318.0","0","852001","1","0","0"
"841","815002","0","","8.568","0.0","2.8215","89.0","0","850029","1","0","0"
"842","815002","0","","-45.3717","0.0","5.77824","57.0","0","850029","1","0","0"
"843","815002","0","","-10.332","0.172","31.612","45.0","0","850000","1","0","0"
"844","815002","0","","-29.127","0.172","13.205","45.0","0","850000","1","0","0"
"845","815002","0","","7.02","0.0","-43.21","42.0","0","850027","1","0","0"
"846","815002","0","","-9.956","0.0","4.8165","138.0","0","850029","1","0","0"
"847","815002","0","","-25.544","0.47","22.818","89.0","0","850030","1","0","0"
"848","815002","0","","12.95","-0.02","-20.49","360.0","0","880011","1","0","0"
"849","815002","0","","8.54","-0.06","12.2","42.0","0","880011","1","0","0"
"850","815002","0","","-27.146","0.0","-22.184","138.0","0","850029","1","0","0"
"851","815002","0","","-41.028","0.0","8.496","182.0","0","850027","1","0","0"
"852","815002","0","","31.42","0.0","-17.75","48.0","0","880011","1","0","0"
"853","815002","0","","9.367","0.172","-9.367","45.0","0","850002","1","0","0"
"854","815002","0","","6.469","2.926","31.728","314.0","0","850003","1","0","0"
"855","815002","0","","28.22","0.172","18.52","45.0","0","850000","1","0","0"
"856","815002","0","","-27.88","0.172","-15.14","45.0","0","850000","1","0","0"
"857","815002","0","","-29.41","4.841","-5.87","134.0","0","852001","1","0","0"
"858","815002","0","","4.2655","0.0","-9.69","316.0","0","850032","1","0","0"
"859","815002","0","","-11.6","-0.13","7.6","42.0","0","880011","1","0","0"
"860","815002","0","","48.606","0.0","-3.073","137.0","0","850027","1","0","0"
"861","815002","0","","-12.869","0.0","22.92","271.0","0","850032","1","0","0"
"862","815002","0","","-13.853","1.55705","-9.487","226.0","0","850016","1","0","0"
"863","815002","0","","-18.752","0.0","30.166","71.0","0","850029","1","0","0"
"864","815002","0","","4.834","0.0","42.131","157.0","0","850029","1","0","0"
"865","815002","0","","41.55","0.0","11.3","48.0","0","880011","1","0","0"
"866","815002","0","","9.58","-0.04","-5.13","42.0","0","880011","1","0","0"
"867","815002","0","","1.91","0.0","42.11","8.0","0","880011","1","0","0"
"868","815002","0","","-8.528","0.0","-3.506","271.0","0","850032","1","0","0"
