id,skill_id,lv,name,intro,intro2,intro3,img_id,skill_performance_id,type,talent_id,skill_action_id,group_id,group_step,next_time,charge,category,arng,target_camp,special_type,special_type_param,cd_time,var_1_effect,var_2_effect,var_3_effect,effect_delay,effect_times,mutieffect_time,target_range,target_angle,target_area,target_width,run_away_del,deviation_x,deviation_z,deviation_rotation,group_auto
"191","500904","2","忍步","往前瞬闪一小段距离。可储存2次。","[DD9B0F]往前瞬闪6米距离。[-]","","500904","32191","2","0","11003","0","0","0","2","0","0","0","0","0","10000","700904","0","0","0","1","0","0.0","0.0","0.0","0.0","0","0.0","0.0","0.0","0"
"192","500904","3","忍步","往前瞬闪一小段距离。可储存2次。","[DD9B0F]往前瞬闪6米距离。[-]","","500904","32191","2","0","11003","0","0","0","2","0","0","0","0","0","10000","700904","0","0","0","1","0","0.0","0.0","0.0","0.0","0","0.0","0.0","0.0","0"
"193","500904","4","忍步","往前瞬闪一小段距离。可储存2次。","[DD9B0F]往前瞬闪6米距离。[-]","","500904","32191","2","0","11003","0","0","0","2","0","0","0","0","0","10000","700904","0","0","0","1","0","0.0","0.0","0.0","0.0","0","0.0","0.0","0.0","0"
"267","500905","1","空中护盾","","","","0","0","0","530910","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.0","0.0","0.0","0"
"268","500905","2","空中护盾","","","","0","0","0","530910","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.0","0.0","0.0","0"
"269","500905","3","空中护盾","","","","0","0","0","530910","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.0","0.0","0.0","0"
"270","500905","4","空中护盾","","","","0","0","0","530910","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.0","0.0","0.0","0"
"194","501001","1","毁灭之墙","在自己前方倾泻燃油，并喷火留下一道火墙。","[DD9B0F]火墙每隔1秒触发一次伤害，每次152点伤害，持续9秒。[-]","","501001","11110","2","0","11101","0","0","0","0","4","1","0","0","0","12000","701001","0","0","100","1","0","5.0","0.0","3.0","0.0","0","0.0","0.0","0.0","0"
"195","501001","2","毁灭之墙","在自己前方倾泻燃油，并喷火留下一道火墙。","[DD9B0F]火墙每隔1秒触发一次伤害，每次183点伤害，持续9秒。[-]","","501001","11110","2","0","11101","0","0","0","0","4","1","0","0","0","12000","701001","0","0","100","1","0","5.0","0.0","3.0","0.0","0","0.0","0.0","0.0","0"
"196","501001","3","毁灭之墙","在自己前方倾泻燃油，并喷火留下一道火墙。","[DD9B0F]火墙每隔1秒触发一次伤害，每次214点伤害，持续9秒。[-]","","501001","11110","2","0","11101","0","0","0","0","4","1","0","0","0","12000","701001","0","0","100","1","0","5.0","0.0","3.0","0.0","0","0.0","0.0","0.0","0"
"197","501001","4","毁灭之墙","在自己前方倾泻燃油，并喷火留下一道火墙。","[DD9B0F]火墙每隔1秒触发一次伤害，每次245点伤害，持续9秒。[-]","","501001","11110","2","0","11101","0","0","0","0","4","1","0","0","0","12000","701001","0","0","100","1","0","5.0","0.0","3.0","0.0","0","0.0","0.0","0.0","0"
"198","501002","1","油桶投掷","朝目标区域投掷一个油桶，油桶爆开后会将燃油泼溅到敌人身上。","[DD9B0F]造成125点伤害，被燃油泼到的敌人，10秒内遭到火焰攻击时，会受到灼烧伤害。[-]","","501002","32010","2","0","11102","0","0","0","0","3","8","2","1","1","6000","701004","701011","0","0","1","0","10.0","0.0","4.0","0.0","0","0.0","0.0","0.0","0"
"199","501002","2","油桶投掷","朝目标区域投掷一个油桶，油桶爆开后会将燃油泼溅到敌人身上。","[DD9B0F]造成150点伤害，被燃油泼到的敌人，10秒内遭到火焰攻击时，会受到灼烧伤害。[-]","","501002","32010","2","0","11102","0","0","0","0","3","8","2","1","1","6000","701004","701011","0","0","1","0","10.0","0.0","4.0","0.0","0","0.0","0.0","0.0","0"
"200","501002","3","油桶投掷","朝目标区域投掷一个油桶，油桶爆开后会将燃油泼溅到敌人身上。","[DD9B0F]造成175点伤害，被燃油泼到的敌人，10秒内遭到火焰攻击时，会受到灼烧伤害。[-]","","501002","32010","2","0","11102","0","0","0","0","3","8","2","1","1","6000","701004","701011","0","0","1","0","10.0","0.0","4.0","0.0","0","0.0","0.0","0.0","0"
"201","501002","4","油桶投掷","朝目标区域投掷一个油桶，油桶爆开后会将燃油泼溅到敌人身上。","[DD9B0F]造成200点伤害，被燃油泼到的敌人，10秒内遭到火焰攻击时，会受到灼烧伤害。[-]","","501002","32010","2","0","11102","0","0","0","0","3","8","2","1","1","6000","701004","701011","0","0","1","0","10.0","0.0","4.0","0.0","0","0.0","0.0","0.0","0"
"202","501003","1","勇不可挡","使用任意技能后，可增加移动速度。","[DD9B0F]增加英雄移动速度10%，持续5秒。[-]","","501003","0","0","531009","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.0","0.0","0.0","0"
"203","501003","2","勇不可挡","使用任意技能后，可增加移动速度。","[DD9B0F]增加英雄移动速度15%，持续5秒。[-]","","501003","0","0","531009","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.0","0.0","0.0","0"
"204","501003","3","勇不可挡","使用任意技能后，可增加移动速度。","[DD9B0F]增加英雄移动速度20%，持续5秒。[-]","","501003","0","0","531009","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.0","0.0","0.0","0"
"205","501003","4","勇不可挡","使用任意技能后，可增加移动速度。","[DD9B0F]增加英雄移动速度25%，持续5秒。[-]","","501003","0","0","531009","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.0","0.0","0.0","0"
"206","501004","1","盾场燃烧","在自己周围开启一个范围火焰力场，增加里面所有队友防御力，并对里面的敌人造成伤害。","[DD9B0F]敌人每0.5秒受到30点伤害，提高己方护甲200点，持续8秒。[-]","","501004","11120","2","0","11103","0","0","0","0","0","0","0","0","0","12000","701002","0","0","200","1","0","0.0","0.0","0.0","0.0","0","0.0","0.0","0.0","0"
"207","501004","2","盾场燃烧","在自己周围开启一个范围火焰力场，增加里面所有队友防御力，并对里面的敌人造成伤害。","[DD9B0F]敌人每0.5秒受到36点伤害，提高己方护甲240点，持续8秒。[-]","","501004","11120","2","0","11103","0","0","0","0","0","0","0","0","0","12000","701002","0","0","200","1","0","0.0","0.0","0.0","0.0","0","0.0","0.0","0.0","0"
"208","501004","3","盾场燃烧","在自己周围开启一个范围火焰力场，增加里面所有队友防御力，并对里面的敌人造成伤害。","[DD9B0F]敌人每0.5秒受到42点伤害，提高己方护甲280点，持续8秒。[-]","","501004","11120","2","0","11103","0","0","0","0","0","0","0","0","0","12000","701002","0","0","200","1","0","0.0","0.0","0.0","0.0","0","0.0","0.0","0.0","0"
"209","501004","4","盾场燃烧","在自己周围开启一个范围火焰力场，增加里面所有队友防御力，并对里面的敌人造成伤害。","[DD9B0F]敌人每0.5秒受到48点伤害，提高己方护甲320点，持续8秒。[-]","","501004","11120","2","0","11103","0","0","0","0","0","0","0","0","0","12000","701002","0","0","200","1","0","0.0","0.0","0.0","0.0","0","0.0","0.0","0.0","0"
"210","501005","1","盾场燃烧","触发器技能","","","501004","11130","0","0","0","0","0","0","0","0","4","0","0","0","0","701005","701008","701010","0","1","0","0.0","0.0","4.0","0.0","0","0.0","0.0","0.0","0"
"211","501005","2","盾场燃烧","触发器技能","","","501004","11130","0","0","0","0","0","0","0","0","4","0","0","0","0","701005","701008","701010","0","1","0","0.0","0.0","4.0","0.0","0","0.0","0.0","0.0","0"
"212","501005","3","盾场燃烧","触发器技能","","","501004","11130","0","0","0","0","0","0","0","0","4","0","0","0","0","701005","701008","701010","0","1","0","0.0","0.0","4.0","0.0","0","0.0","0.0","0.0","0"
"213","501005","4","盾场燃烧","触发器技能","","","501004","11130","0","0","0","0","0","0","0","0","4","0","0","0","0","701005","701008","701010","0","1","0","0.0","0.0","4.0","0.0","0","0.0","0.0","0.0","0"
"214","501006","1","毁灭之墙","触发器技能","","","501001","11140","0","0","0","0","0","0","0","0","5","2","0","0","0","701006","701009","0","0","9","1000","10.0","0.0","0.0","4.0","0","-5.0","0.0","-90.0","0"
"215","501006","2","毁灭之墙","触发器技能","","","501001","11140","0","0","0","0","0","0","0","0","5","2","0","0","0","701006","701009","0","0","9","1000","10.0","0.0","0.0","4.0","0","-5.0","0.0","-90.0","0"
"216","501006","3","毁灭之墙","触发器技能","","","501001","11140","0","0","0","0","0","0","0","0","5","2","0","0","0","701006","701009","0","0","9","1000","10.0","0.0","0.0","4.0","0","-5.0","0.0","-90.0","0"
"217","501006","4","毁灭之墙","触发器技能","","","501001","11140","0","0","0","0","0","0","0","0","5","2","0","0","0","701006","701009","0","0","9","1000","10.0","0.0","0.0","4.0","0","-5.0","0.0","-90.0","0"
"218","501007","1","火焰枪","普攻火焰属性","","","501103","0","0","531010","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.0","0.0","0.0","0"
"219","501007","2","火焰枪","普攻火焰属性","","","501103","0","0","531010","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.0","0.0","0.0","0"
"220","501007","3","火焰枪","普攻火焰属性","","","501103","0","0","531010","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.0","0.0","0.0","0"
"221","501007","4","火焰枪","普攻火焰属性","","","501103","0","0","531010","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.0","0.0","0.0","0"
"222","501101","1","定身陷阱","在自己身下设置一个定身陷阱。","[DD9B0F]进入陷阱的敌人将无法移动，并显示小地图标记，持续2.0秒。[-]","","501101","11210","2","501001","11201","0","0","0","0","0","0","0","0","0","7000","701101","0","0","100","1","0","0.0","0.0","0.0","0.0","0","0.0","0.5","0.0","0"
"223","501101","2","定身陷阱","在自己身下设置一个定身陷阱。","[DD9B0F]进入陷阱的敌人将无法移动，并显示小地图标记，持续2.5秒。[-]","","501101","11210","2","501001","11201","0","0","0","0","0","0","0","0","0","7000","701101","0","0","100","1","0","0.0","0.0","0.0","0.0","0","0.0","0.5","0.0","0"
"224","501101","3","定身陷阱","在自己身下设置一个定身陷阱。","[DD9B0F]进入陷阱的敌人将无法移动，并显示小地图标记，持续3.0秒。[-]","","501101","11210","2","501001","11201","0","0","0","0","0","0","0","0","0","7000","701101","0","0","100","1","0","0.0","0.0","0.0","0.0","0","0.0","0.5","0.0","0"
"225","501101","4","定身陷阱","在自己身下设置一个定身陷阱。","[DD9B0F]进入陷阱的敌人将无法移动，并显示小地图标记，持续3.5秒。[-]","","501101","11210","2","501001","11201","0","0","0","0","0","0","0","0","0","7000","701101","0","0","100","1","0","0.0","0.0","0.0","0.0","0","0.0","0.5","0.0","0"
"226","501102","1","雷霆箭雨","朝指定区域释放箭雨，进行3波打击","[DD9B0F]朝目标区域释放3次箭雨，每次200伤害。[-]","","501102","11220","2","501102","11202","0","0","0","0","3","4","2","0","0","12000","701102","0","0","1000","3","300","12.0","0.0","4.0","0.0","0","0.0","0.0","0.0","0"
"227","501102","2","雷霆箭雨","朝指定区域释放箭雨，进行3波打击","[DD9B0F]朝目标区域释放3次箭雨，每次240伤害。[-]","","501102","11220","2","501102","11202","0","0","0","0","3","4","2","0","0","12000","701102","0","0","1000","3","300","12.0","0.0","4.0","0.0","0","0.0","0.0","0.0","0"
"228","501102","3","雷霆箭雨","朝指定区域释放箭雨，进行3波打击","[DD9B0F]朝目标区域释放3次箭雨，每次280伤害。[-]","","501102","11220","2","501102","11202","0","0","0","0","3","4","2","0","0","12000","701102","0","0","1000","3","300","12.0","0.0","4.0","0.0","0","0.0","0.0","0.0","0"
"229","501102","4","雷霆箭雨","朝指定区域释放箭雨，进行3波打击","[DD9B0F]朝目标区域释放3次箭雨，每次320伤害。[-]","","501102","11220","2","501102","11202","0","0","0","0","3","4","2","0","0","12000","701102","0","0","1000","3","300","12.0","0.0","4.0","0.0","0","0.0","0.0","0.0","0"
"230","501103","1","银心箭弩","每间隔3秒后的下一次普通攻击附带中毒效果","[DD9B0F]每秒20点毒性伤害，持续5秒。[-]","","501103","0","0","531109","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.0","0.0","0.0","0"
"231","501103","2","银心箭弩","每间隔3秒后的下一次普通攻击附带中毒效果","[DD9B0F]每秒25点毒性伤害，持续5秒。[-]","","501103","0","0","531109","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.0","0.0","0.0","0"
"232","501103","3","银心箭弩","每间隔3秒后的下一次普通攻击附带中毒效果","[DD9B0F]每秒30点毒性伤害，持续5秒。[-]","","501103","0","0","531109","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.0","0.0","0.0","0"
"233","501103","4","银心箭弩","每间隔3秒后的下一次普通攻击附带中毒效果","[DD9B0F]每秒35点毒性伤害，持续5秒。[-]","","501103","0","0","531109","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.0","0.0","0.0","0"
"234","501104","1","无畏跳射","往正前方快速翻滚，再次释放对周围进行范围射击。","[DD9B0F]往正前方移动一段距离，再次释放可对周围所有敌人造成282点伤害。[-]","","501104","32201","2","0","11203","501104","1","8000","0","0","0","0","0","0","9000","701104","0","0","0","1","0","0.0","0.0","0.0","0.0","0","0.0","0.0","0.0","0"
"235","501104","2","无畏跳射","往正前方快速翻滚，再次释放对周围进行范围射击。","[DD9B0F]往正前方移动一段距离，再次释放可对周围所有敌人造成334点伤害。[-]","","501104","32201","2","0","11203","501104","1","8000","0","0","0","0","0","0","9000","701104","0","0","0","1","0","0.0","0.0","0.0","0.0","0","0.0","0.0","0.0","0"
"236","501104","3","无畏跳射","往正前方快速翻滚，再次释放对周围进行范围射击。","[DD9B0F]往正前方移动一段距离，再次释放可对周围所有敌人造成386点伤害。[-]","","501104","32201","2","0","11203","501104","1","8000","0","0","0","0","0","0","9000","701104","0","0","0","1","0","0.0","0.0","0.0","0.0","0","0.0","0.0","0.0","0"
"237","501104","4","无畏跳射","往正前方快速翻滚，再次释放对周围进行范围射击。","[DD9B0F]往正前方移动一段距离，再次释放可对周围所有敌人造成438点伤害。[-]","","501104","32201","2","0","11203","501104","1","8000","0","0","0","0","0","0","9000","701104","0","0","0","1","0","0.0","0.0","0.0","0.0","0","0.0","0.0","0.0","0"
"238","501105","1","定身陷阱","触发器技能","","","501101","0","0","0","0","0","0","0","0","0","0","2","0","0","0","701105","701106","0","0","1","0","0.0","0.0","0.5","0.0","0","0.0","0.0","0.0","0"
"239","501105","2","定身陷阱","触发器技能","","","501101","0","0","0","0","0","0","0","0","0","0","2","0","0","0","701105","701106","0","0","1","0","0.0","0.0","0.5","0.0","0","0.0","0.0","0.0","0"
"240","501105","3","定身陷阱","触发器技能","","","501101","0","0","0","0","0","0","0","0","0","0","2","0","0","0","701105","701106","0","0","1","0","0.0","0.0","0.5","0.0","0","0.0","0.0","0.0","0"
"241","501105","4","定身陷阱","触发器技能","","","501101","0","0","0","0","0","0","0","0","0","0","2","0","0","0","701105","701106","0","0","1","0","0.0","0.0","0.5","0.0","0","0.0","0.0","0.0","0"
"242","501106","1","无畏跳射","自动连招2","","","501104","10220","2","0","11204","501104","2","0","0","0","4","2","0","0","9000","701107","0","0","300","1","0","0.0","0.0","7.0","0.0","0","0.0","0.0","0.0","0"
"243","501106","2","无畏跳射","自动连招2","","","501104","10220","2","0","11204","501104","2","0","0","0","4","2","0","0","9000","701107","0","0","300","1","0","0.0","0.0","7.0","0.0","0","0.0","0.0","0.0","0"
"244","501106","3","无畏跳射","自动连招2","","","501104","10220","2","0","11204","501104","2","0","0","0","4","2","0","0","9000","701107","0","0","300","1","0","0.0","0.0","7.0","0.0","0","0.0","0.0","0.0","0"
"245","501106","4","无畏跳射","自动连招2","","","501104","10220","2","0","11204","501104","2","0","0","0","4","2","0","0","9000","701107","0","0","300","1","0","0.0","0.0","7.0","0.0","0","0.0","0.0","0.0","0"
"246","505001","1","机甲火炮","机甲火炮","","","505001","40101","2","0","701001","0","0","0","0","1","2","2","0","0","8000","705101","0","0","200","1","0","10.0","0.0","3.0","0.0","0","0.0","0.0","0.0","0"
"247","505001","2","机甲火炮","机甲火炮","","","505001","40101","2","0","701001","0","0","0","0","1","2","2","0","0","8000","705101","0","0","200","1","0","10.0","0.0","3.0","0.0","0","0.0","0.0","0.0","0"
"248","505001","3","机甲火炮","机甲火炮","","","505001","40101","2","0","701001","0","0","0","0","1","2","2","0","0","8000","705101","0","0","200","1","0","10.0","0.0","3.0","0.0","0","0.0","0.0","0.0","0"
"249","505001","4","机甲火炮","机甲火炮","","","505001","40101","2","0","701001","0","0","0","0","1","2","2","0","0","8000","705101","0","0","200","1","0","10.0","0.0","3.0","0.0","0","0.0","0.0","0.0","0"
"250","505002","1","机甲导弹","机甲导弹","","","505003","40102","2","0","701002","0","0","0","0","3","8","2","0","0","18000","705102","0","0","0","4","300","10.0","0.0","5.0","0.0","0","0.0","0.0","0.0","0"
"251","505002","2","机甲导弹","机甲导弹","","","505003","40102","2","0","701002","0","0","0","0","3","8","2","0","0","18000","705102","0","0","0","4","300","10.0","0.0","5.0","0.0","0","0.0","0.0","0.0","0"
"252","505002","3","机甲导弹","机甲导弹","","","505003","40102","2","0","701002","0","0","0","0","3","8","2","0","0","18000","705102","0","0","0","4","300","10.0","0.0","5.0","0.0","0","0.0","0.0","0.0","0"
"253","505002","4","机甲导弹","机甲导弹","","","505003","40102","2","0","701002","0","0","0","0","3","8","2","0","0","18000","705102","0","0","0","4","300","10.0","0.0","5.0","0.0","0","0.0","0.0","0.0","0"
"254","505003","1","机甲飞行","机甲飞行","","","505002","40103","2","0","701003","0","0","0","0","0","0","0","0","0","15000","705103","0","0","0","1","0","0.0","0.0","0.0","0.0","0","0.0","0.0","0.0","0"
"255","505003","2","机甲飞行","机甲飞行","","","505002","40103","2","0","701003","0","0","0","0","0","0","0","0","0","15000","705103","0","0","0","1","0","0.0","0.0","0.0","0.0","0","0.0","0.0","0.0","0"
"256","505003","3","机甲飞行","机甲飞行","","","505002","40103","2","0","701003","0","0","0","0","0","0","0","0","0","15000","705103","0","0","0","1","0","0.0","0.0","0.0","0.0","0","0.0","0.0","0.0","0"
"257","505003","4","机甲飞行","机甲飞行","","","505002","40103","2","0","701003","0","0","0","0","0","0","0","0","0","15000","705103","0","0","0","1","0","0.0","0.0","0.0","0.0","0","0.0","0.0","0.0","0"
"258","505004","1","机甲自爆","机甲自爆","","","505001","40104","2","0","701004","0","0","0","0","0","4","0","0","0","0","705104","705106","0","2000","1","0","10.0","360.0","5.0","0.0","1","0.0","0.0","0.0","0"
"259","505004","2","机甲自爆","机甲自爆","","","505001","40104","2","0","701004","0","0","0","0","0","4","0","0","0","0","705104","705106","0","2000","1","0","10.0","360.0","5.0","0.0","1","0.0","0.0","0.0","0"
"260","505004","3","机甲自爆","机甲自爆","","","505001","40104","2","0","701004","0","0","0","0","0","4","0","0","0","0","705104","705106","0","2000","1","0","10.0","360.0","5.0","0.0","1","0.0","0.0","0.0","0"
"261","505004","4","机甲自爆","机甲自爆","","","505001","40104","2","0","701004","0","0","0","0","0","4","0","0","0","0","705104","705106","0","2000","1","0","10.0","360.0","5.0","0.0","1","0.0","0.0","0.0","0"
"262","505005","1","上机甲","上机甲","","","505001","0","2","0","0","0","0","0","0","0","4","0","0","0","0","705105","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.0","0.0","0.0","0"
"263","505005","2","上机甲","上机甲","","","505001","0","2","0","0","0","0","0","0","0","4","0","0","0","0","705105","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.0","0.0","0.0","0"
"264","505005","3","上机甲","上机甲","","","505001","0","2","0","0","0","0","0","0","0","4","0","0","0","0","705105","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.0","0.0","0.0","0"
"265","505005","4","上机甲","上机甲","","","505001","0","2","0","0","0","0","0","0","0","4","0","0","0","0","705105","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.0","0.0","0.0","0"
"500","520001","1","油桶爆炸","","","","0","52001","0","0","0","0","0","0","0","0","4","0","0","0","0","720001","721006","0","50","1","0","0.0","0.0","5.0","0.0","0","0.0","0.0","0.0","0"
"501","520002","1","持续喷火","","","","0","53011","0","0","0","0","0","0","0","0","5","0","0","0","0","720002","721006","0","150","10","600","6.0","0.0","0.0","1.5","0","0.0","0.0","0.0","0"
"502","520003","1","毒气陷阱","","","","520003","53071","0","0","0","0","0","0","0","0","5","0","0","0","0","720003","0","0","150","5","1200","5.0","0.0","0.0","1.5","0","0.0","0.0","0.0","0"
"503","520004","1","冰冻特效","","","","520004","53021","0","0","0","0","0","0","0","0","5","0","0","0","0","720004","0","0","150","10","600","5.0","0.0","0.0","1.5","0","0.0","0.0","0.0","0"
"504","520005","1","吸重盘","","","","0","53051","0","0","0","0","0","0","0","0","2","0","0","0","0","720005","0","0","100","1","0","0.0","0.0","5.0","0.0","0","0.0","0.0","0.0","0"
"505","520006","1","地雷（非技能）","","","","0","53001","0","0","0","0","0","0","0","0","4","0","0","0","0","720006","0","0","100","1","0","0.0","0.0","5.0","0.0","0","0.0","0.0","0.0","0"
"506","520007","1","雪球","","","","520009","53081","0","0","0","0","0","0","0","0","4","0","0","0","0","720007","0","0","0","1","0","0.0","0.0","3.0","0.0","0","0.0","4.0","0.0","0"
"507","520008","1","闪电","","","","520009","53091","0","0","0","0","0","0","0","0","4","0","0","0","0","720008","0","0","0","1","0","0.0","0.0","1.8","0.0","0","0.0","0.0","0.0","0"
"508","520009","1","沼泽","","","","520009","53101","0","0","0","0","0","0","0","0","4","0","0","0","0","720009","0","0","0","0","0","0.0","0.0","4.0","0.0","0","0.0","0.0","0.0","0"
"509","520010","1","油潭","","","","520009","53111","0","0","0","0","0","0","0","0","4","0","0","0","0","720010","0","0","0","0","0","0.0","0.0","4.0","0.0","0","0.0","0.0","0.0","0"
"510","520011","1","流沙","","","","520009","53121","0","0","0","0","0","0","0","0","4","0","0","0","0","720012","0","0","0","0","0","0.0","0.0","4.0","0.0","0","0.0","0.0","0.0","0"
"511","520012","1","地刺","","","","520009","53131","0","0","0","0","0","0","0","0","4","0","0","0","0","720013","0","0","0","1","0","0.0","0.0","1.8","0.0","0","0.0","0.0","0.0","0"
"600","521000","1","高爆手雷","高爆手雷的巨额伤害，是所有人的噩梦","对指定区域内的目标使用高爆手雷进行攻击。造成125点伤害。","","521000","32010","2","0","601101","0","0","0","0","3","8","2","1","1","1000","721000","0","0","0","1","0","10.0","0.0","4.0","0.0","0","0.0","0.0","0.0","0"
"601","521001","1","闪光弹","闪关弹的特殊掩护效果，是所有人的噩梦","对指定区域内的目标使用闪光弹进行攻击。造成致盲效果。","","521001","32020","2","0","601102","0","0","0","0","3","8","2","0","0","1000","721001","0","0","0","1","0","10.0","0.0","10.0","0.0","0","0.0","0.0","0.0","0"
"602","521002","1","燃烧弹","","对指定区域内的目标使用燃烧弹进行攻击。造成多次受伤效果。","","521002","32030","2","0","601103","0","0","0","0","3","8","2","0","0","1000","721002","721003","0","0","10","600","10.0","0.0","4.0","0.0","0","0.0","0.0","0.0","0"
"700","522000","1","微型经验","地面出现的微型经验道具","","","0","55204","0","0","0","0","0","0","0","0","6","0","0","0","0","722000","0","0","100","1","0","0.0","0.0","10.0","0.0","0","0.0","0.0","0.0","0"
"701","522001","1","小型经验","英雄死亡后会掉落小型经验道具","","","0","55204","0","0","0","0","0","0","0","0","6","0","0","0","0","722001","0","0","100","1","0","0.0","0.0","10.0","0.0","0","0.0","0.0","0.0","0"
"702","522002","1","中型经验","英雄死亡后会掉落中型经验道具","","","0","55204","0","0","0","0","0","0","0","0","6","0","0","0","0","722002","0","0","100","1","0","0.0","0.0","10.0","0.0","0","0.0","0.0","0.0","0"
"703","522003","1","大型经验","英雄死亡后会掉落大型经验道具","","","0","55204","0","0","0","0","0","0","0","0","6","0","0","0","0","722003","0","0","100","1","0","0.0","0.0","10.0","0.0","0","0.0","0.0","0.0","0"
"704","522004","1","吃手雷补给箱小","","","","0","54004","0","0","0","0","0","0","0","0","6","0","0","0","0","722004","0","0","100","1","0","0.0","0.0","10.0","0.0","0","0.0","0.0","0.0","0"
"705","522005","1","吃闪光弹小","","","","0","54005","0","0","0","0","0","0","0","0","6","0","0","0","0","722005","0","0","100","1","0","0.0","0.0","10.0","0.0","0","0.0","0.0","0.0","0"
"706","522006","1","吃燃烧弹小","","","","0","54008","0","0","0","0","0","0","0","0","6","0","0","0","0","722006","0","0","100","1","0","0.0","0.0","10.0","0.0","0","0.0","0.0","0.0","0"
"707","522007","1","吃医疗箱小","","","","0","54006","0","0","0","0","0","0","0","0","6","0","0","0","0","722007","0","0","100","1","0","0.0","0.0","10.0","0.0","0","0.0","0.0","0.0","0"
"708","522008","1","吃医疗箱大","","","","0","54032","0","0","0","0","0","0","0","0","6","0","0","0","0","722008","0","0","100","1","0","0.0","0.0","10.0","0.0","0","0.0","0.0","0.0","0"
"709","522009","1","雷亚护盾","","","","522009","54152","0","0","0","0","0","0","0","0","6","0","0","0","0","722009","0","0","100","1","0","0.0","0.0","10.0","0.0","0","0.0","0.0","0.0","0"
"710","522010","1","疾行装置","","","","522010","54142","0","0","0","0","0","0","0","0","6","0","0","0","0","722010","0","0","100","1","0","0.0","0.0","10.0","0.0","0","0.0","0.0","0.0","0"
"800","523001","1","混战-生成器","","","","0","54041","0","0","0","0","0","0","0","0","0","0","0","0","0","723001","0","0","100","1","0","0.0","0.0","10.0","0.0","0","0.0","0.0","0.0","0"
"801","523002","1","非混战-生成器","","","","0","54041","0","0","0","0","0","0","0","0","0","0","0","0","0","723002","0","0","100","1","0","0.0","0.0","10.0","0.0","0","0.0","0.0","0.0","0"
"802","523003","1","混战模式-箱子","","","","0","52011","0","0","0","0","0","0","0","0","0","0","0","0","0","723003","0","0","100","0","0","0.0","0.0","10.0","0.0","0","0.0","0.0","0.0","0"
"803","523004","1","可破坏手雷箱子","","","","0","52013","0","0","0","0","0","0","0","0","0","0","0","0","0","723004","0","0","100","0","0","0.0","0.0","10.0","0.0","0","0.0","0.0","0.0","0"
"804","523005","1","可破坏医疗箱子","","","","0","52012","0","0","0","0","0","0","0","0","0","0","0","0","0","723005","0","0","100","0","0","0.0","0.0","10.0","0.0","0","0.0","0.0","0.0","0"
"805","523006","1","非混战模式-箱子","","","","0","52011","0","0","0","0","0","0","0","0","0","0","0","0","0","723006","0","0","100","0","0","0.0","0.0","10.0","0.0","0","0.0","0.0","0.0","0"
"806","523007","1","隐匿","","","","523007","0","0","0","0","0","0","0","0","0","0","0","0","0","0","723007","0","0","0","1","0","0.0","0.0","10.0","0.0","0","0.0","0.0","0.0","0"
"807","523008","1","减速区域","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","723008","0","0","0","1","0","0.0","0.0","10.0","0.0","0","0.0","0.0","0.0","0"
"808","523009","1","团战可破坏医疗箱子","","","","0","52012","0","0","0","0","0","0","0","0","0","0","0","0","0","723005","0","0","100","0","0","0.0","0.0","10.0","0.0","0","0.0","0.0","0.0","0"
"900","524000","1","靶子破碎特效","","","","0","54205","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","0","0","0.0","0.0","10.0","0.0","0","0.0","0.0","0.0","0"
